Gene stable ID	Gene name	Transcript stable ID	NCBI gene (formerly Entrezgene) ID
ENSRNOG00000014670	Zmynd11	ENSRNOT00000045183	291259
ENSRNOG00000014670	Zmynd11	ENSRNOT00000049391	291259
ENSRNOG00000027733	Lair1	ENSRNOT00000036413	574531
ENSRNOG00000056981	AABR07034956.1	ENSRNOT00000083947	
ENSRNOG00000048344	Olr1228	ENSRNOT00000072062	405316
ENSRNOG00000017684	Fbxl22	ENSRNOT00000023810	363083
ENSRNOG00000008829	Sorbs3	ENSRNOT00000012056	282843
ENSRNOG00000060230	AC128114.2	ENSRNOT00000086101	
ENSRNOG00000050717	LOC100909862	ENSRNOT00000074413	100910467
ENSRNOG00000050717	LOC100909862	ENSRNOT00000074413	103693054
ENSRNOG00000045980	Klk1	ENSRNOT00000074179	
ENSRNOG00000014794	AC105815.1	ENSRNOT00000019849	
ENSRNOG00000056845	AABR07041229.1	ENSRNOT00000087749	102553745
ENSRNOG00000019992	AABR07054400.1	ENSRNOT00000027086	296311
ENSRNOG00000001325	Il3ra	ENSRNOT00000001792	246144
ENSRNOG00000047915	AABR07051550.1	ENSRNOT00000071666	
ENSRNOG00000000967	Aacs	ENSRNOT00000001292	65984
ENSRNOG00000027008	Igtp	ENSRNOT00000039335	303163
ENSRNOG00000027008	Igtp	ENSRNOT00000077764	303163
ENSRNOG00000022994	Nlrp5	ENSRNOT00000041542	308325
ENSRNOG00000015159	Slc9a3	ENSRNOT00000020711	24784
ENSRNOG00000042848	Jam2	ENSRNOT00000046973	619374
ENSRNOG00000048431	Nynrin	ENSRNOT00000074659	100912447
ENSRNOG00000027839	Ptk2b	ENSRNOT00000030007	50646
ENSRNOG00000027839	Ptk2b	ENSRNOT00000030036	50646
ENSRNOG00000005249	Snx6	ENSRNOT00000007300	362738
ENSRNOG00000016021	Lims2	ENSRNOT00000061054	361303
ENSRNOG00000016021	Lims2	ENSRNOT00000090923	361303
ENSRNOG00000016447	RGD1310553	ENSRNOT00000022601	301374
ENSRNOG00000061393	AABR07034697.1	ENSRNOT00000091576	
ENSRNOG00000024345	Pard3b	ENSRNOT00000040778	301455
ENSRNOG00000028206	Pheta1	ENSRNOT00000030600	288664
ENSRNOG00000054864	AABR07007710.1	ENSRNOT00000086848	
ENSRNOG00000020893	Snx27	ENSRNOT00000028389	260323
ENSRNOG00000020893	Snx27	ENSRNOT00000071442	260323
ENSRNOG00000055875	AABR07016592.1	ENSRNOT00000079884	
ENSRNOG00000060798	Olr857	ENSRNOT00000071106	366456
ENSRNOG00000002364	Rnf112	ENSRNOT00000003228	24916
ENSRNOG00000002364	Rnf112	ENSRNOT00000085011	24916
ENSRNOG00000011283	Sdhaf3	ENSRNOT00000015286	362323
ENSRNOG00000011283	Sdhaf3	ENSRNOT00000050827	362323
ENSRNOG00000055074	U2	ENSRNOT00000082472	
ENSRNOG00000021671	Rtl6	ENSRNOT00000039588	300114
ENSRNOG00000057492	AABR07024995.1	ENSRNOT00000090257	
ENSRNOG00000056110	Olr500	ENSRNOT00000084704	404884
ENSRNOG00000042374	Tgif2	ENSRNOT00000066341	499929
ENSRNOG00000060836	U1	ENSRNOT00000091638	
ENSRNOG00000023828	LOC680875	ENSRNOT00000014191	680875
ENSRNOG00000015144	Ist1	ENSRNOT00000020365	307833
ENSRNOG00000018228	Cog2	ENSRNOT00000058074	690961
ENSRNOG00000054242	AABR07015838.1	ENSRNOT00000092126	
ENSRNOG00000020056	Retreg3	ENSRNOT00000027217	360632
ENSRNOG00000012314	Slirp	ENSRNOT00000016479	688717
ENSRNOG00000050010	AABR07021691.1	ENSRNOT00000075743	
ENSRNOG00000055508	AABR07000159.3	ENSRNOT00000082003	
ENSRNOG00000032878	Cxxc5	ENSRNOT00000085120	291670
ENSRNOG00000032878	Cxxc5	ENSRNOT00000045795	291670
ENSRNOG00000041998	5S_rRNA	ENSRNOT00000063751	
ENSRNOG00000054032	SNORD115	ENSRNOT00000084013	
ENSRNOG00000002349	Gabra2	ENSRNOT00000064779	289606
ENSRNOG00000002349	Gabra2	ENSRNOT00000003197	289606
ENSRNOG00000048190	Rgmb	ENSRNOT00000075401	681433
ENSRNOG00000015410	Aspnl1	ENSRNOT00000020704	306805
ENSRNOG00000056816	U6	ENSRNOT00000084287	
ENSRNOG00000055526	AC126292.2	ENSRNOT00000091664	
ENSRNOG00000049651	AABR07041532.1	ENSRNOT00000072582	
ENSRNOG00000053136	AABR07026557.1	ENSRNOT00000080793	
ENSRNOG00000059641	AC139445.2	ENSRNOT00000091530	501620
ENSRNOG00000043645	AABR07054401.1	ENSRNOT00000068912	
ENSRNOG00000032579	Zswim2	ENSRNOT00000083015	296455
ENSRNOG00000032579	Zswim2	ENSRNOT00000040303	296455
ENSRNOG00000034241	Set	ENSRNOT00000051397	307947
ENSRNOG00000058281	U6	ENSRNOT00000083940	
ENSRNOG00000020573	Efna1	ENSRNOT00000027920	94268
ENSRNOG00000033009	Olr12	ENSRNOT00000047063	365302
ENSRNOG00000017548	Fam53a	ENSRNOT00000023904	305461
ENSRNOG00000029734	LOC360933	ENSRNOT00000048329	360933
ENSRNOG00000054535	U1	ENSRNOT00000081009	
ENSRNOG00000049274	LOC102551504	ENSRNOT00000052217	102551504
ENSRNOG00000013578	Trem2	ENSRNOT00000018351	301227
ENSRNOG00000044314	Mir3084c	ENSRNOT00000069581	104795675
ENSRNOG00000019143	Galnt2	ENSRNOT00000080860	292090
ENSRNOG00000019143	Galnt2	ENSRNOT00000065431	292090
ENSRNOG00000048582	Olr145	ENSRNOT00000072668	365331
ENSRNOG00000024454	Ccdc149	ENSRNOT00000034411	688939
ENSRNOG00000059489	AC111319.3	ENSRNOT00000088343	
ENSRNOG00000007331	Rragd	ENSRNOT00000068028	297960
ENSRNOG00000049483	Olr241	ENSRNOT00000041658	404992
ENSRNOG00000010316	Magohb	ENSRNOT00000064420	690303
ENSRNOG00000060284	AABR07000436.1	ENSRNOT00000079436	
ENSRNOG00000020541	Nprl3	ENSRNOT00000089435	360505
ENSRNOG00000020541	Nprl3	ENSRNOT00000066430	360505
ENSRNOG00000008239	Repin1	ENSRNOT00000011032	445541
ENSRNOG00000052532	AABR07045334.1	ENSRNOT00000077413	
ENSRNOG00000057187	AABR07061068.1	ENSRNOT00000072325	
ENSRNOG00000055024	AABR07016674.1	ENSRNOT00000082749	
ENSRNOG00000045748	Olr1532	ENSRNOT00000075303	405999
ENSRNOG00000042468	LOC680920	ENSRNOT00000066779	680920
ENSRNOG00000011245	Arhgap18	ENSRNOT00000015547	293947
ENSRNOG00000052716	AABR07063507.1	ENSRNOT00000082944	
ENSRNOG00000001931	Fgf12	ENSRNOT00000002650	170630
ENSRNOG00000001931	Fgf12	ENSRNOT00000071586	170630
ENSRNOG00000038002	Ccdc62	ENSRNOT00000057814	689909
ENSRNOG00000057003	LOC102552638	ENSRNOT00000084011	102552638
ENSRNOG00000005733	Cpsf2	ENSRNOT00000008612	299256
ENSRNOG00000005733	Cpsf2	ENSRNOT00000091300	299256
ENSRNOG00000026965	Tmem140	ENSRNOT00000029845	362334
ENSRNOG00000021513	Rtn4rl2	ENSRNOT00000038250	311169
ENSRNOG00000060324	AABR07065274.1	ENSRNOT00000081529	
ENSRNOG00000033330	Skida1	ENSRNOT00000040697	
ENSRNOG00000018706	Il15ra	ENSRNOT00000025252	690369
ENSRNOG00000058908	Hmgb1	ENSRNOT00000081634	25459
ENSRNOG00000055866	AABR07008948.1	ENSRNOT00000085119	
ENSRNOG00000018790	Kcnh4	ENSRNOT00000025518	114032
ENSRNOG00000017328	Pter	ENSRNOT00000023446	63852
ENSRNOG00000055580	AABR07010620.1	ENSRNOT00000077309	
ENSRNOG00000000604	Hdac2	ENSRNOT00000000742	84577
ENSRNOG00000042228	AABR07061950.1	ENSRNOT00000041957	
ENSRNOG00000018956	Olr287	ENSRNOT00000025635	287001
ENSRNOG00000057275	AABR07059024.1	ENSRNOT00000078417	
ENSRNOG00000018927	Sprn	ENSRNOT00000025609	541462
ENSRNOG00000015724	Gucy2g	ENSRNOT00000021746	245708
ENSRNOG00000020903	Lto1	ENSRNOT00000028374	309136
ENSRNOG00000056758	AABR07027321.1	ENSRNOT00000091716	
ENSRNOG00000053881	Baz2a	ENSRNOT00000079383	304601
ENSRNOG00000061831	AABR07068705.1	ENSRNOT00000078863	
ENSRNOG00000005338	Drd5	ENSRNOT00000007074	25195
ENSRNOG00000051962	AABR07013157.1	ENSRNOT00000080771	
ENSRNOG00000017172	Mvb12b	ENSRNOT00000023172	362118
ENSRNOG00000056389	AABR07044001.3	ENSRNOT00000079701	
ENSRNOG00000056069	Kif11	ENSRNOT00000079726	171304
ENSRNOG00000021433	Arhgef39	ENSRNOT00000031336	298404
ENSRNOG00000050121	Rhag	ENSRNOT00000072144	65207
ENSRNOG00000027088	Ube2k	ENSRNOT00000030485	289623
ENSRNOG00000031027	Olr856	ENSRNOT00000049593	100912421
ENSRNOG00000016219	Vnn1	ENSRNOT00000021694	29142
ENSRNOG00000012055	Man2a2	ENSRNOT00000016281	308757
ENSRNOG00000012055	Man2a2	ENSRNOT00000078982	308757
ENSRNOG00000049221	Kdm4b	ENSRNOT00000089374	301128
ENSRNOG00000049221	Kdm4b	ENSRNOT00000071199	301128
ENSRNOG00000049221	Kdm4b	ENSRNOT00000091450	301128
ENSRNOG00000020863	Oaz3	ENSRNOT00000028303	
ENSRNOG00000020863	Oaz3	ENSRNOT00000075569	
ENSRNOG00000013763	Erlin2	ENSRNOT00000018973	290823
ENSRNOG00000003691	Tmed7	ENSRNOT00000004942	252889
ENSRNOG00000031479	Hdlbp	ENSRNOT00000085448	64474
ENSRNOG00000031479	Hdlbp	ENSRNOT00000051155	64474
ENSRNOG00000031479	Hdlbp	ENSRNOT00000086433	64474
ENSRNOG00000048542	LOC100910060	ENSRNOT00000073741	100910060
ENSRNOG00000013336	Wdr70	ENSRNOT00000060146	294783
ENSRNOG00000004647	Il10	ENSRNOT00000006246	25325
ENSRNOG00000041864	5S_rRNA	ENSRNOT00000063617	
ENSRNOG00000032133	Rnase2	ENSRNOT00000050820	474169
ENSRNOG00000014674	Exosc9	ENSRNOT00000089553	294975
ENSRNOG00000014674	Exosc9	ENSRNOT00000020662	294975
ENSRNOG00000060516	AABR07065753.1	ENSRNOT00000082865	
ENSRNOG00000010029	Ubald2	ENSRNOT00000013359	287840
ENSRNOG00000053681	AABR07031296.1	ENSRNOT00000087760	
ENSRNOG00000057727	AABR07015500.1	ENSRNOT00000089645	
ENSRNOG00000059778	AABR07017768.7	ENSRNOT00000088305	
ENSRNOG00000012826	Creb3l2	ENSRNOT00000017338	362339
ENSRNOG00000061412	SNORD115	ENSRNOT00000087360	
ENSRNOG00000020390	Tmem161a	ENSRNOT00000027639	364535
ENSRNOG00000011881	Slc25a15	ENSRNOT00000078971	306574
ENSRNOG00000011881	Slc25a15	ENSRNOT00000050637	306574
ENSRNOG00000061094	LOC100360296	ENSRNOT00000091278	100360296
ENSRNOG00000001494	Napa	ENSRNOT00000002044	140673
ENSRNOG00000053521	SNORD116	ENSRNOT00000078860	
ENSRNOG00000020165	Ahsp	ENSRNOT00000027297	293522
ENSRNOG00000046558	LOC103691965	ENSRNOT00000074363	103691965
ENSRNOG00000046558	LOC103691965	ENSRNOT00000074363	24802
ENSRNOG00000011052	Gars	ENSRNOT00000014780	297113
ENSRNOG00000016578	Mtpap	ENSRNOT00000022462	307050
ENSRNOG00000045298	5S_rRNA	ENSRNOT00000070565	
ENSRNOG00000051455	AABR07054333.1	ENSRNOT00000084450	
ENSRNOG00000015903	Add2	ENSRNOT00000021491	24171
ENSRNOG00000015903	Add2	ENSRNOT00000081173	24171
ENSRNOG00000007243	Havcr1	ENSRNOT00000009573	286934
ENSRNOG00000048242	Txlna	ENSRNOT00000072165	682457
ENSRNOG00000050157	AABR07000968.1	ENSRNOT00000075225	
ENSRNOG00000011429	AABR07009373.1	ENSRNOT00000015194	
ENSRNOG00000029073	Txndc8	ENSRNOT00000042788	362525
ENSRNOG00000013358	Aqp11	ENSRNOT00000018091	286758
ENSRNOG00000013076	Csnk1e	ENSRNOT00000088424	58822
ENSRNOG00000013076	Csnk1e	ENSRNOT00000018126	58822
ENSRNOG00000013076	Csnk1e	ENSRNOT00000087800	58822
ENSRNOG00000054432	5_8S_rRNA	ENSRNOT00000088091	
ENSRNOG00000009030	Rab19	ENSRNOT00000012280	500088
ENSRNOG00000005135	Bclaf3	ENSRNOT00000006867	501559
ENSRNOG00000029280	Gpaa1	ENSRNOT00000048706	300046
ENSRNOG00000061065	7SK	ENSRNOT00000086781	
ENSRNOG00000002177	Gnpda2	ENSRNOT00000002992	289608
ENSRNOG00000011922	Stt3b	ENSRNOT00000077792	363160
ENSRNOG00000011922	Stt3b	ENSRNOT00000017243	363160
ENSRNOG00000061554	Snord85	ENSRNOT00000077421	
ENSRNOG00000022356	Zc2hc1a	ENSRNOT00000066966	310244
ENSRNOG00000022356	Zc2hc1a	ENSRNOT00000090866	310244
ENSRNOG00000048587	Mir350-2	ENSRNOT00000074854	104796143
ENSRNOG00000059911	AABR07026294.1	ENSRNOT00000078964	
ENSRNOG00000030616	Slc25a45	ENSRNOT00000051979	689625
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089015	679574
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089091	679574
ENSRNOG00000043159	Vom2r42	ENSRNOT00000045611	679574
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089015	679557
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089091	679557
ENSRNOG00000043159	Vom2r42	ENSRNOT00000045611	679557
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089015	293069
ENSRNOG00000043159	Vom2r42	ENSRNOT00000089091	293069
ENSRNOG00000043159	Vom2r42	ENSRNOT00000045611	293069
ENSRNOG00000055597	Hdac7	ENSRNOT00000092029	84582
ENSRNOG00000056117	AABR07015430.1	ENSRNOT00000082807	
ENSRNOG00000014761	Rasd2	ENSRNOT00000020017	171099
ENSRNOG00000013766	Acaa2	ENSRNOT00000067018	170465
ENSRNOG00000013766	Acaa2	ENSRNOT00000085601	170465
ENSRNOG00000049995	Slc40a1	ENSRNOT00000073557	100911874
ENSRNOG00000058573	7SK	ENSRNOT00000079603	
ENSRNOG00000042899	Fcgbpl1	ENSRNOT00000057120	292746
ENSRNOG00000020155	Mapk8	ENSRNOT00000065216	116554
ENSRNOG00000020155	Mapk8	ENSRNOT00000083933	116554
ENSRNOG00000040436	AABR07026302.1	ENSRNOT00000062189	
ENSRNOG00000017703	Unc93b1	ENSRNOT00000083942	361689
ENSRNOG00000017703	Unc93b1	ENSRNOT00000024018	361689
ENSRNOG00000003806	Gpr65	ENSRNOT00000005055	299242
ENSRNOG00000013314	Avl9	ENSRNOT00000018425	312371
ENSRNOG00000058636	AABR07010589.1	ENSRNOT00000085276	
ENSRNOG00000017420	Nudt6	ENSRNOT00000023437	207120
ENSRNOG00000017420	Nudt6	ENSRNOT00000023448	207120
ENSRNOG00000017420	Nudt6	ENSRNOT00000084825	207120
ENSRNOG00000001011	Rflna	ENSRNOT00000001337	689711
ENSRNOG00000054705	AABR07062833.3	ENSRNOT00000080634	
ENSRNOG00000060112	Vom1r97	ENSRNOT00000077949	286956
ENSRNOG00000058723	AABR07013945.1	ENSRNOT00000085731	
ENSRNOG00000029949	RGD1565462	ENSRNOT00000044152	100909605
ENSRNOG00000050887	Vom1r40	ENSRNOT00000046111	494256
ENSRNOG00000042954	RSA-14-44	ENSRNOT00000068400	297173
ENSRNOG00000014876	Lpin2	ENSRNOT00000020476	316737
ENSRNOG00000014876	Lpin2	ENSRNOT00000082005	316737
ENSRNOG00000060835	U3	ENSRNOT00000086012	
ENSRNOG00000008125	Igbp1b	ENSRNOT00000010707	502919
ENSRNOG00000009611	Bricd5	ENSRNOT00000012794	
ENSRNOG00000012017	Otulin	ENSRNOT00000016111	100362554
ENSRNOG00000060073	U1	ENSRNOT00000078984	
ENSRNOG00000008972	Mtnr1b	ENSRNOT00000011883	192646
ENSRNOG00000005931	Cpq	ENSRNOT00000008211	58952
ENSRNOG00000038619	AABR07018155.1	ENSRNOT00000058944	
ENSRNOG00000053991	P3h1	ENSRNOT00000084651	114200
ENSRNOG00000023023	Trpt1	ENSRNOT00000031458	293704
ENSRNOG00000057202	AABR07048303.3	ENSRNOT00000082280	
ENSRNOG00000013892	Cby1	ENSRNOT00000018787	246768
ENSRNOG00000043419	Hist3h2ba	ENSRNOT00000066190	303175
ENSRNOG00000060457	AABR07061310.1	ENSRNOT00000081998	
ENSRNOG00000027263	Tmem267	ENSRNOT00000037659	499532
ENSRNOG00000008195	Ywhaz	ENSRNOT00000035628	25578
ENSRNOG00000008195	Ywhaz	ENSRNOT00000080676	25578
ENSRNOG00000036588	AC121209.1	ENSRNOT00000045446	
ENSRNOG00000052952	AABR07031963.1	ENSRNOT00000091759	
ENSRNOG00000000395	Kifbp	ENSRNOT00000000444	606294
ENSRNOG00000053882	LOC108352742	ENSRNOT00000092190	
ENSRNOG00000002881	Ddr2	ENSRNOT00000003901	685781
ENSRNOG00000034246	Rps27a	ENSRNOT00000049535	100912032
ENSRNOG00000034246	Rps27a	ENSRNOT00000049535	81777
ENSRNOG00000043026	AC128207.2	ENSRNOT00000067441	
ENSRNOG00000054089	AABR07061807.2	ENSRNOT00000080989	
ENSRNOG00000004763	Sirpa	ENSRNOT00000091935	25528
ENSRNOG00000004763	Sirpa	ENSRNOT00000006408	25528
ENSRNOG00000045843	Rusc2	ENSRNOT00000072869	684259
ENSRNOG00000049929	AABR07030494.1	ENSRNOT00000074987	
ENSRNOG00000003864	Gipc1	ENSRNOT00000005374	83823
ENSRNOG00000056376	Dusp22	ENSRNOT00000090946	361242
ENSRNOG00000002117	Barhl2	ENSRNOT00000002887	65050
ENSRNOG00000053946	AC120807.1	ENSRNOT00000082025	
ENSRNOG00000061628	AABR07043645.1	ENSRNOT00000090185	
ENSRNOG00000053174	AABR07050482.1	ENSRNOT00000082039	
ENSRNOG00000004917	Rasal2	ENSRNOT00000033324	304893
ENSRNOG00000004917	Rasal2	ENSRNOT00000089062	304893
ENSRNOG00000033983	Sohlh1	ENSRNOT00000051729	362085
ENSRNOG00000055864	AABR07004241.2	ENSRNOT00000077906	
ENSRNOG00000054228	U6	ENSRNOT00000081832	
ENSRNOG00000007031	Trim9	ENSRNOT00000009560	155812
ENSRNOG00000061313	AABR07019443.1	ENSRNOT00000086918	
ENSRNOG00000022313	Klk9	ENSRNOT00000037867	292851
ENSRNOG00000031081	Stat2	ENSRNOT00000049536	288774
ENSRNOG00000031081	Stat2	ENSRNOT00000088201	288774
ENSRNOG00000054771	SNORD116	ENSRNOT00000078735	
ENSRNOG00000026821	Arhgap42	ENSRNOT00000031492	500943
ENSRNOG00000055823	AABR07033666.1	ENSRNOT00000085292	
ENSRNOG00000031974	Pcdh10	ENSRNOT00000066542	361943
ENSRNOG00000031974	Pcdh10	ENSRNOT00000040187	361943
ENSRNOG00000025273	AABR07068728.1	ENSRNOT00000029210	
ENSRNOG00000054111	AABR07066829.1	ENSRNOT00000080385	
ENSRNOG00000049509	Olr614	ENSRNOT00000043599	295839
ENSRNOG00000059098	AABR07065531.23	ENSRNOT00000082313	
ENSRNOG00000009075	Trim13	ENSRNOT00000012035	364398
ENSRNOG00000019418	Lrrc4b	ENSRNOT00000026259	308571
ENSRNOG00000007000	Grhl2	ENSRNOT00000009337	299979
ENSRNOG00000007000	Grhl2	ENSRNOT00000079692	299979
ENSRNOG00000046393	Fau	ENSRNOT00000048726	100360647
ENSRNOG00000046393	Fau	ENSRNOT00000048726	687780
ENSRNOG00000004035	Krr1	ENSRNOT00000063917	314830
ENSRNOG00000054878	AABR07022202.1	ENSRNOT00000082516	
ENSRNOG00000055263	U6	ENSRNOT00000086325	
ENSRNOG00000055175	AABR07043075.1	ENSRNOT00000084812	
ENSRNOG00000032569	Lingo3	ENSRNOT00000046059	690755
ENSRNOG00000058502	AABR07009669.1	ENSRNOT00000083630	
ENSRNOG00000052893	AABR07058935.1	ENSRNOT00000079705	
ENSRNOG00000058144	AABR07041778.4	ENSRNOT00000081630	
ENSRNOG00000003772	Csrp2	ENSRNOT00000067011	29317
ENSRNOG00000003772	Csrp2	ENSRNOT00000080598	29317
ENSRNOG00000014766	Galt	ENSRNOT00000019886	298003
ENSRNOG00000014096	Nr3c1	ENSRNOT00000044287	24413
ENSRNOG00000061353	7SK	ENSRNOT00000089730	
ENSRNOG00000005628	Hoxa1	ENSRNOT00000007807	103690132
ENSRNOG00000005628	Hoxa1	ENSRNOT00000083658	103690132
ENSRNOG00000005628	Hoxa1	ENSRNOT00000007807	108348043
ENSRNOG00000005628	Hoxa1	ENSRNOT00000083658	108348043
ENSRNOG00000019618	Hdac3	ENSRNOT00000084735	84578
ENSRNOG00000019618	Hdac3	ENSRNOT00000060417	84578
ENSRNOG00000019618	Hdac3	ENSRNOT00000078667	84578
ENSRNOG00000055617	AABR07044171.2	ENSRNOT00000086665	
ENSRNOG00000042771	Apol3	ENSRNOT00000089135	315108
ENSRNOG00000042771	Apol3	ENSRNOT00000068221	315108
ENSRNOG00000006569	Itgb8	ENSRNOT00000080675	362800
ENSRNOG00000006569	Itgb8	ENSRNOT00000066545	362800
ENSRNOG00000003680	Gabrb2	ENSRNOT00000004970	25451
ENSRNOG00000057621	AABR07032643.1	ENSRNOT00000089884	
ENSRNOG00000036807	RGD1562433	ENSRNOT00000055216	499222
ENSRNOG00000045828	Olr802	ENSRNOT00000045027	405332
ENSRNOG00000019340	Cep250	ENSRNOT00000055251	311573
ENSRNOG00000004826	Sos2	ENSRNOT00000089891	85384
ENSRNOG00000004826	Sos2	ENSRNOT00000006425	85384
ENSRNOG00000052727	7SK	ENSRNOT00000078045	
ENSRNOG00000006281	LOC108348320	ENSRNOT00000008447	103690130
ENSRNOG00000057514	AABR07015080.1	ENSRNOT00000080037	
ENSRNOG00000020150	Il18bp	ENSRNOT00000027301	84388
ENSRNOG00000046649	AABR07006049.1	ENSRNOT00000081144	
ENSRNOG00000046649	AABR07006049.1	ENSRNOT00000068147	
ENSRNOG00000046649	AABR07006049.1	ENSRNOT00000027259	
ENSRNOG00000046649	AABR07006049.1	ENSRNOT00000064050	
ENSRNOG00000046649	AABR07006049.1	ENSRNOT00000042047	
ENSRNOG00000056167	U1	ENSRNOT00000082802	
ENSRNOG00000054605	Unkl	ENSRNOT00000092043	302987
ENSRNOG00000054611	AABR07019055.1	ENSRNOT00000087480	
ENSRNOG00000029852	Vom1r41	ENSRNOT00000049350	494261
ENSRNOG00000008816	Gpnmb	ENSRNOT00000011945	113955
ENSRNOG00000028382	Rfxapl1	ENSRNOT00000000101	103691557
ENSRNOG00000052612	AABR07061087.1	ENSRNOT00000084103	
ENSRNOG00000052731	AABR07059243.1	ENSRNOT00000078733	
ENSRNOG00000035046	5S_rRNA	ENSRNOT00000053169	
ENSRNOG00000014835	Il1rl1	ENSRNOT00000020108	25556
ENSRNOG00000014835	Il1rl1	ENSRNOT00000020144	25556
ENSRNOG00000036831	Gtsf1	ENSRNOT00000055275	315347
ENSRNOG00000051711	Kpna1	ENSRNOT00000078285	288064
ENSRNOG00000051711	Kpna1	ENSRNOT00000084540	288064
ENSRNOG00000030018	Gzmc	ENSRNOT00000028058	171290
ENSRNOG00000054225	U6	ENSRNOT00000082655	
ENSRNOG00000053811	Arg2	ENSRNOT00000083433	29215
ENSRNOG00000021910	Nkx2-6	ENSRNOT00000032826	364418
ENSRNOG00000009599	Rwdd2a	ENSRNOT00000012864	363110
ENSRNOG00000012393	S100a13	ENSRNOT00000016519	295213
ENSRNOG00000018202	Spata31a5	ENSRNOT00000024504	353306
ENSRNOG00000014168	Xylb	ENSRNOT00000019106	316067
ENSRNOG00000040448	Mir146b	ENSRNOT00000062201	100314121
ENSRNOG00000025350	Ppp1r13l	ENSRNOT00000047105	686781
ENSRNOG00000015458	Hemk1	ENSRNOT00000020781	300989
ENSRNOG00000035632	Mirlet7a1	ENSRNOT00000053755	100314213
ENSRNOG00000058903	AABR07015112.1	ENSRNOT00000084585	
ENSRNOG00000033395	Olr473	ENSRNOT00000044979	295744
ENSRNOG00000060144	Ankle2	ENSRNOT00000085045	360829
ENSRNOG00000060144	Ankle2	ENSRNOT00000089449	360829
ENSRNOG00000054033	Adap1	ENSRNOT00000089590	171097
ENSRNOG00000054033	Adap1	ENSRNOT00000092186	171097
ENSRNOG00000056176	AABR07019572.2	ENSRNOT00000082995	
ENSRNOG00000027196	Smim23	ENSRNOT00000031337	360508
ENSRNOG00000002773	Rgs4	ENSRNOT00000003774	29480
ENSRNOG00000036373	AABR07016556.1	ENSRNOT00000054492	
ENSRNOG00000050413	Samd15	ENSRNOT00000074634	681908
ENSRNOG00000059717	AABR07031158.2	ENSRNOT00000088723	
ENSRNOG00000019970	mrpl11	ENSRNOT00000084650	293666
ENSRNOG00000019970	mrpl11	ENSRNOT00000027091	293666
ENSRNOG00000004247	Nhp2	ENSRNOT00000064984	287273
ENSRNOG00000048501	AABR07028908.1	ENSRNOT00000074931	
ENSRNOG00000026613	Aadacl3	ENSRNOT00000033150	313686
ENSRNOG00000059563	AABR07030796.1	ENSRNOT00000085850	
ENSRNOG00000026432	Syt7	ENSRNOT00000048704	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000036232	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000035576	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000036180	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000036168	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000047964	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000036283	59267
ENSRNOG00000026432	Syt7	ENSRNOT00000007429	59267
ENSRNOG00000043978	5S_rRNA	ENSRNOT00000069245	
ENSRNOG00000003114	B4galt4	ENSRNOT00000004289	303923
ENSRNOG00000056134	AABR07033757.1	ENSRNOT00000081755	
ENSRNOG00000005357	Ctc1	ENSRNOT00000007447	303238
ENSRNOG00000047645	AABR07047833.1	ENSRNOT00000071004	
ENSRNOG00000058421	AABR07034745.1	ENSRNOT00000087019	
ENSRNOG00000047398	LOC100912067	ENSRNOT00000071217	100912067
ENSRNOG00000060638	AC134056.1	ENSRNOT00000081633	
ENSRNOG00000032428	Olr1006	ENSRNOT00000051694	288886
ENSRNOG00000049161	LOC100360690	ENSRNOT00000074115	100360690
ENSRNOG00000061655	AABR07022055.1	ENSRNOT00000077089	
ENSRNOG00000045781	Mir3561	ENSRNOT00000071252	100526622
ENSRNOG00000060830	AABR07065406.2	ENSRNOT00000082112	
ENSRNOG00000054747	Mir509	ENSRNOT00000077913	102465143
ENSRNOG00000029522	Defa6	ENSRNOT00000050112	613223
ENSRNOG00000002975	AABR07037243.1	ENSRNOT00000003981	
ENSRNOG00000036728	Cd300lb	ENSRNOT00000035639	501738
ENSRNOG00000061346	B3glct	ENSRNOT00000083484	689765
ENSRNOG00000040406	Mir496	ENSRNOT00000062159	100314212
ENSRNOG00000020694	Icam5	ENSRNOT00000028096	313785
ENSRNOG00000058515	AABR07054460.4	ENSRNOT00000087389	
ENSRNOG00000058515	AABR07054460.4	ENSRNOT00000091713	
ENSRNOG00000047739	Npff	ENSRNOT00000074497	60337
ENSRNOG00000052611	AC127784.1	ENSRNOT00000077507	
ENSRNOG00000010697	Hadh	ENSRNOT00000014658	113965
ENSRNOG00000047364	LOC687508	ENSRNOT00000075116	100910772
ENSRNOG00000053108	AABR07036532.1	ENSRNOT00000090696	
ENSRNOG00000049556	AABR07071445.1	ENSRNOT00000071056	
ENSRNOG00000042726	RGD1560775	ENSRNOT00000078343	501031
ENSRNOG00000042726	RGD1560775	ENSRNOT00000067996	501031
